id,name,type,url,author_org_or_steward,category_or_domain,themes_tags,source_origin,source_detail,source_signal_count,expansion_status,review_status,public_use_status,suggested_toolkit_route,notes
E00075,Raw URL lead - railgun.org,Organization / initiative,https://www.railgun.org/,,"AI, Collective Intelligence & Sensemaking","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00077,Raw URL lead - rkc.communitiesforfuture.org,Organization / initiative,https://rkc.communitiesforfuture.org/index.php/Main_new,,"AI, Collective Intelligence & Sensemaking","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,2,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00089,Raw URL lead - consuldemocracy.org,Organization / initiative,https://consuldemocracy.org/,,"Civic Tech, Democracy & Pluralism","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00090,Raw URL lead - decidim.org,Organization / initiative,https://decidim.org/,,"Civic Tech, Democracy & Pluralism","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00094,Ethereum Localism,Research / community,https://www.ethereumlocalism.xyz/,Ethereum Localism,"Civic Tech, Localism & Network States",Ethereum localism,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00095,Open Civics,Civic ecosystem,https://opencivics.com/,Open Civics,"Civic Tech, Localism & Network States",civic tech,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00096,SuperBenefit DAO,DAO / ecosystem,https://superbenefit.org/,SuperBenefit,"Civic Tech, Localism & Network States",civic public goods,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00100,Hubs Network,Network,https://www.hubsnetwork.org/,Hubs Network,"Civic Tech, Localism & Network States",local hubs,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00101,Logos,Civic infra / network state,https://logos.co/,Logos,"Civic Tech, Localism & Network States",sovereignty,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00102,Network Nations,Network state / community,https://networknations.network/,Network Nations,"Civic Tech, Localism & Network States",network states,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00104,Symbiota Coop,Cooperative,https://symbiota.coop/,Symbiota,"Civic Tech, Localism & Network States",cooperatives,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00107,Network Nations X / source,Social / raw,https://x.com/NetxState/status/2033280826847424631,Network Nations,"Civic Tech, Localism & Network States",localism,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00108,UNDP AltFinLab,Social / raw,https://x.com/UNDP_AltFinLab/status/2014338844657611138,UNDP AltFinLab,"Civic Tech, Localism & Network States",alternative finance,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00109,City Sync,Project,https://x.com/city_sync_,City Sync,"Civic Tech, Localism & Network States",cities,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00112,Network Nations Garden,Knowledge garden,https://nna-garden.pages.dev/,Network Nations,"Civic Tech, Localism & Network States",network states,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00113,Startup States,Network state org,https://www.startupstates.swiss/,Startup States,"Civic Tech, Localism & Network States",startup societies,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00152,Holonic Horizons,Publication,https://paragraph.com/@holonic-horizons,durgadas.eth,Coordination & Governance,"social architecture, governance",Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00153,Metagov,Research org,https://metagov.org/,Metagov,Coordination & Governance,digital institutions,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00165,Govbase,Governance pattern library,https://govbase.io/,Govbase,Coordination & Governance,governance patterns,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00166,Governance Accelerationism,Research / community,https://gov-acc.metagov.org/,Metagov,Coordination & Governance,"governance, institutions",Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00173,DAO Improvement Proposals,Standards,https://daostar.org/,DAOstar,Coordination & Governance,"DAOIPs, governance standards",Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00174,DAOstar,Standards initiative,https://daostar.org/,DAOstar,Coordination & Governance,DAO standards,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00176,Open Collective,Fiscal hosting,https://opencollective.com/,Open Collective,Coordination & Governance,"fiscal hosting, collectives",Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00179,Gravity DAO Standards,Standards,https://github.com/durgadasji/standards,Gravity DAO / Durgadas,Coordination & Governance,governance standards,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00180,Many-to-Many Systems,Research / systems,https://www.manytomany.systems/,Many-to-Many,Coordination & Governance,"coordination, networks",Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00183,Climate Coordination Network,Twitter/X account / social signal source,https://x.com/climate_program,'@climate_program,Coordination & Governance,"twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00184,DAOstar,Twitter/X account / social signal source,https://x.com/DAOstar_One,'@DAOstar_One,Coordination & Governance,"twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,2,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00185,David Dao,Twitter/X account / social signal source,https://x.com/dwddao,'@dwddao,Coordination & Governance,"twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,3,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00186,durgadas.eth,Twitter/X account / social signal source,https://x.com/durgadasjii,'@durgadasjii,Coordination & Governance,"twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,22,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00187,Earthist 🌱,Twitter/X account / social signal source,https://x.com/earthistdao,'@earthistdao,Coordination & Governance,"twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00188,Endaoment,Twitter/X account / social signal source,https://x.com/endaomentdotorg,'@endaomentdotorg,Coordination & Governance,"twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,2,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00189,ethPandaOps,Twitter/X account / social signal source,https://x.com/ethPandaOps,'@ethPandaOps,Coordination & Governance,"twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,2,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00190,GraceDAO,Twitter/X account / social signal source,https://x.com/GraceRachmany,'@GraceRachmany,Coordination & Governance,"twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00192,MesoReef DAO 🌊🪸🐠✨,Twitter/X account / social signal source,https://x.com/MesoReefDAO,'@MesoReefDAO,Coordination & Governance,"twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00193,Metagov,Twitter/X account / social signal source,https://x.com/metagov_project,'@metagov_project,Coordination & Governance,"twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,5,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00194,Mike | Abundance,Twitter/X account / social signal source,https://x.com/Abundance_DAO,'@Abundance_DAO,Coordination & Governance,"twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,7,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00195,Molecule,Twitter/X account / social signal source,https://x.com/molecule_dao,'@molecule_dao,Coordination & Governance,"twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00196,Nouns.eth,Twitter/X account / social signal source,https://x.com/nounsdao,'@nounsdao,Coordination & Governance,"twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00197,Obol,Twitter/X account / social signal source,https://x.com/Obol_Collective,'@Obol_Collective,Coordination & Governance,"twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,6,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00198,OmniacsDAO,Twitter/X account / social signal source,https://x.com/OmniacsDAO,'@OmniacsDAO,Coordination & Governance,"twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00201,ReFi DAO 🪩,Twitter/X account / social signal source,https://x.com/ReFiDAOist,'@ReFiDAOist,Coordination & Governance,"twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00202,Regen Coordination,Twitter/X account / social signal source,https://x.com/RegenCoordinate,'@RegenCoordinate,Coordination & Governance,"twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,7,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00203,RnD Ventures (Prev RnDAO),Twitter/X account / social signal source,https://x.com/RnDAO__,'@RnDAO__,Coordination & Governance,"twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,4,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00204,thedao.fund,Twitter/X account / social signal source,https://x.com/thedaofund,'@thedaofund,Coordination & Governance,"twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,5,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00205,URL lead - abundances.substack.com,Resource / lead,https://abundances.substack.com/?r=dgwxu&utm_campaign=referrals-subscribe-page-share-screen&utm_medium=web,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,Auto-extracted URL lead from Twitter archive. Context: RT @durgadasjii: Subscribe to New Economic Revolution https://t.co/0BJk7FqPKZ
E00206,URL lead - artofassociation.substack.com,Resource / lead,https://artofassociation.substack.com/p/practicing-pluralisma-conversation,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted URL lead from Twitter archive. Context: RT @PluralityInst: Practicing Pluralism - A Conversation with Brian Hooks of @StandTogether 
https://t.co/Ufn7f5bKrD"
E00207,URL lead - blog.obol.org,Organization / initiative,https://blog.obol.org/squad-staking-in-csm-v2-more-nodes-less-risk-higher-yield/,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted URL lead from Twitter archive. Context: RT @Obol_Collective: Learn more about how to squad stake in CSM v2 via our blog ⏬
https://t.co/4TKfJuHWmy"
E00210,URL lead - datasociety.net,Resource / lead,https://datasociety.net/points/building-civic-strength-for-an-ai-era/,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted URL lead from Twitter archive. Context: RT @PluralityInst: Reframing Our Relationship to Technology Building Civic Strength For an AI Era by by @datasociety
https://t.co/eGtGiXfRuS"
E00211,URL lead - demnext.org,Organization / initiative,https://www.demnext.org/projects/scaling-democratic-innovations,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,Auto-extracted URL lead from Twitter archive. Context: RT @PluralityInst: Scaling Democratic Innovations: Features of Effective Catalyst Organisations &amp; Future Frontiers https://t.co/ihR5QOzoov
E00212,URL lead - discord.gg,Resource / lead,https://discord.gg/greenpill,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted URL lead from Twitter archive. Context: Greenpill is growing. Not just in size—but in clarity, creativity, and coordination.

Check out the full Q1 2025 newsletter 🌞https://t.co/CzXiLTZf61

Make sure to collect! 📗

Want to plug in? Join us on Discord (https://t.co/FZqQIXZ216) or Telegram (https://t.co/phAeTHs70R)!"
E00213,URL lead - forum.celo.org,Forum / discussion archive,https://forum.celo.org/t/introducing-clc-dao-credit-routing-for-the-long-tail-of-real-world-commitments-on-celo/12910,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted URL lead from Twitter archive. Context: RT @wor: 👁️The beginning of something profound. 

Read more: https://t.co/rh1r7ObjkH

dm for details."
E00216,URL lead - innovators-thegoodshift.medium.com,Resource / lead,https://innovators-thegoodshift.medium.com/the-quiet-roots-of-flourishing-why-participation-matters-2b007f62d1ea,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,Auto-extracted URL lead from Twitter archive. Context: RT @PluralityInst: The Quiet Roots of Flourishing: Why Participation Matters https://t.co/cnZXBXQJ4V
E00217,URL lead - link.springer.com,Resource / lead,https://link.springer.com/article/10.1007/s11077-024-09563-4,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted URL lead from Twitter archive. Context: RT @PluralityInst: Theorizing the functions and patterns of agency in the policymaking process 

Article: https://t.co/cph8mKA0a5"
E00218,URL lead - link.springer.com,Resource / lead,https://link.springer.com/article/10.1007/s00146-026-02852-x,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted URL lead from Twitter archive. Context: RT @PluralityInst: Of the people, by the algorithm: how AI transforms the role of democratic representatives? https://t.co/D1Xfy6uWlb"
E00219,URL lead - medium.com,Organization / initiative,https://medium.com/primedao/exploring-dao2dao-collaboration-mechanisms-c37218a17a21,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,Auto-extracted URL lead from Twitter archive. Context: RT @regenavocado: Good time to resuscitate B2B bioregion to bioregion  cooperation.  https://t.co/71zM48SpwM
E00220,URL lead - medium.com,Organization / initiative,https://medium.com/curator-multisig-phf-official-channel/thedao-curator-multisig-a-decade-later-572796549d70,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted URL lead from Twitter archive. Context: RT @griffgreen: @Nikopolos Please read this and decide for yourself:
https://t.co/iIA63Qke2s

tl;dr
Securing $200M in crypto properly isn't…"
E00221,URL lead - nature.com,Resource / lead,https://www.nature.com/articles/s41599-026-06594-5,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,Auto-extracted URL lead from Twitter archive. Context: RT @PluralityInst: A vision for responsible AI integration in citizen science. Full Paper: https://t.co/0Ph1A0HsVv
E00223,URL lead - open.substack.com,Organization / initiative,https://open.substack.com/pub/abundances/p/building-a-21st-century-economy?utm_source=share&utm_medium=android&r=16vckg,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted URL lead from Twitter archive. Context: RT @Abundance_DAO: This may be the most important article I wrote in the past year: https://t.co/ws7roYnDWR
what do you guys think?"
E00224,URL lead - open.substack.com,Organization / initiative,https://open.substack.com/pub/abundances/p/make-truth-matter-again?utm_source=share&utm_medium=android&r=16vckg,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,Auto-extracted URL lead from Twitter archive. Context: RT @Abundance_DAO: Does truth have any value in social media today? Make Truth Matter Again: https://t.co/ShnSUWEiWy
E00225,URL lead - open.substack.com,Organization / initiative,https://open.substack.com/pub/abundances/p/lets-talk-about-the-economic-elephant?r=16vckg&utm_campaign=post&utm_medium=web&showWelcomeOnShare=false,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted URL lead from Twitter archive. Context: RT @Abundance_DAO: It’s time to talk about the (economic) elephant in the room..
https://t.co/mEIrwZzFQz"
E00226,URL lead - paragraph.com,Resource / lead,https://paragraph.com/@greenpill/q1-2025-laying-the-groundwork,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,2,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted URL lead from Twitter archive. Context: Greenpill is growing. Not just in size—but in clarity, creativity, and coordination.

Check out the full Q1 2025 newsletter 🌞https://t.co/CzXiLTZf61

Make sure to collect! 📗

Want to plug in? Join us on Discord (https://t.co/FZqQIXZ216) or Telegram (https://t.co/phAeTHs70R)!"
E00227,URL lead - paragraph.com,Resource / lead,https://paragraph.com/@holonic-horizons/frame-language-values-are-not-a-strategy?referrer=0xfF6d6a7718A234A84f740480Dbb07f6c09cF1cD5,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,Auto-extracted URL lead from Twitter archive. Context: RT @durgadasjii: Frame Language: Values Are Not a Strategy https://t.co/Y4HZ9A83uL  My latest article
E00228,URL lead - paragraph.com,Resource / lead,https://paragraph.com/durgadas.eth,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,Auto-extracted URL lead from Twitter archive. Context: RT @greenpillnet: find the essays by @durgadasjii  here https://t.co/LwD38893Mo
E00229,URL lead - paragraph.com,Organization / initiative,https://paragraph.com/@holonic-horizons/social-architecture-series-part1-the-foundations-of-sustainable-organizations-four-batteries,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted URL lead from Twitter archive. Context: RT @durgadasjii: https://t.co/bsJJuc798M My latest article on what I think is the foundation of organizations, beyond game theory: Social A…"
E00230,URL lead - paragraph.com,Resource / lead,https://paragraph.com/@holonic-horizons/frame-language-vocabulary-is-structure-is-code-is-law?referrer=0xfF6d6a7718A234A84f740480Dbb07f6c09cF1cD5,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted URL lead from Twitter archive. Context: RT @durgadasjii: Frame Language: Vocabulary Is Structure, Is Code, Is Law https://t.co/6rEtPlkKTl  My latest article"
E00231,URL lead - paragraph.com,Organization / initiative,https://paragraph.com/@holonic-horizons/the-castle-and-the-ladder,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted URL lead from Twitter archive. Context: RT @durgadasjii: https://t.co/Ku8w3iibvr Language, framing, and the causality of DAO failures"
E00232,URL lead - paragraph.com,Resource / lead,https://paragraph.com/@holonic-horizons/governance-beyond-game-theory,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,Auto-extracted URL lead from Twitter archive. Context: RT @durgadasjii: https://t.co/6VFlEXu3y9 My latest article on the strategic advantages of getting beyond game theory in Web3.
E00233,URL lead - paragraph.com,Resource / lead,https://paragraph.com/@holonic-horizons/the-exocortex-hypothesis-the-complete-series?referrer=0xfF6d6a7718A234A84f740480Dbb07f6c09cF1cD5,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,Auto-extracted URL lead from Twitter archive. Context: RT @durgadasjii: The Exocortex Hypothesis: The Complete Series https://t.co/8sjfhcXwNW I have finished my seven-part series on how I use AI…
E00234,URL lead - paragraph.com,Resource / lead,https://paragraph.com/@holonic-horizons/the-exocortex-hypothesis-part-2-the-spillway-%E2%80%94-unfiltered-input-and-the-pressure-that-builds?referrer=0xfF6d6a7718A234A84f740480Dbb07f6c09cF1cD5,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,Auto-extracted URL lead from Twitter archive. Context: RT @durgadasjii: The Exocortex Hypothesis: Part 2: The Spillway — Unfiltered Input and the Pressure That Builds https://t.co/iz18TvIYuC
E00235,URL lead - paragraph.com,Organization / initiative,https://paragraph.com/@holonic-horizons/prevolution-series-when-daos-snap-diagnosing-aave-through-tensegrity-and-prevolution,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,Auto-extracted URL lead from Twitter archive. Context: RT @durgadasjii: @obsrvgmi @aave I wrote this about the situation: https://t.co/PeWyKlEZv0
E00236,URL lead - paragraph.com,Resource / lead,https://paragraph.com/@holonic-horizons/the-exocortex-hypothesis-when-11-million-words-tell-a-different-story?referrer=0xfF6d6a7718A234A84f740480Dbb07f6c09cF1cD5,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,Auto-extracted URL lead from Twitter archive. Context: RT @durgadasjii: The Exocortex Hypothesis: When 11 Million Words Tell a Different Story https://t.co/DqOgEP8XpV https://t.co/WHRMPooSBp
E00237,URL lead - paragraph.com,Resource / lead,https://paragraph.com/@holonic-horizons/public-equity-series-turning-extraction-into-abundance,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,Auto-extracted URL lead from Twitter archive. Context: RT @durgadasjii: Article 1 of my new PREVOLUTION SERIES: https://t.co/wRXQgngKxx
