id,name,type,url,author_org_or_steward,category_or_domain,themes_tags,source_origin,source_detail,source_signal_count,expansion_status,review_status,public_use_status,suggested_toolkit_route,notes
E00172,Creative Commons,Legal tool,https://creativecommons.org/,Creative Commons,Coordination & Governance,"licensing, commons",Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00178,Coordination Structural Integrity Suite,Toolkit,https://github.com/coordination-structural-integrity-suite/suite,Gravity DAO / Durgadas,Coordination & Governance,coordination integrity,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00191,Klima Protocol,Twitter/X account / social signal source,https://x.com/KlimaDAO,'@KlimaDAO,Coordination & Governance,"twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,4,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00209,URL lead - carboncopy.news,Tool / protocol / platform,https://carboncopy.news/content/web3-tooling-series/the-data,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted URL lead from Twitter archive. Context: The first article in the series is live.

This piece highlights patterns in the survey — from the ineffectiveness of web3 governance tools for local contexts to the redundancy of impact reporting tools, and more.

Have a good read.

https://t.co/XfBDNJKYrV https://t.co/5DCvYTJRvK"
E00222,URL lead - news.peerbase.xyz,Tool / protocol / platform,https://news.peerbase.xyz/p/ipe-news-9-voting-tools-network-state,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted URL lead from Twitter archive. Context: RT @ipecity: Ipê News #9 is out! 🤘🏼
https://t.co/DwBugraLgI

🏘️ Startup Cities Live: @_Lonis_ explains what's next for @ProsperaGlobal 
🏫 V…"
E00239,URL lead - paragraph.com,Tool / protocol / platform,https://paragraph.com/@abundance/a-crypto-economic-revolution,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted URL lead from Twitter archive. Context: RT @Abundance_DAO: What happens to a system when more and more people realize it no longer works in their interest?
https://t.co/P2yOrV6sw6"
E00245,URL lead - publicnouns.wtf,Tool / protocol / platform,https://publicnouns.wtf/vote/80,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted URL lead from Twitter archive. Context: RT @PublicNouns: The final proposal in Public Nouns DAO has happened (for now?) 

https://t.co/UPbXLl8yX0

Trees in a forest always die at…"
E00249,URL lead - x.com,Tool / protocol / platform,https://x.com/GreenpillWrites/status/2014722503294230647,,Coordination & Governance,"twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted URL lead from Twitter archive. Context: The first article in the series is live.

This piece highlights patterns in the survey — from the ineffectiveness of web3 governance tools for local contexts to the redundancy of impact reporting tools, and more.

Have a good read.

https://t.co/XfBDNJKYrV https://t.co/5DCvYTJRvK"
E00257,Raw URL lead - bloomnetwork.earth,Tool / protocol / platform,https://bloomnetwork.earth/,,Coordination & Governance,"raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,7,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Preserved from uploaded documents/text. Context: on, ecosystem mapping - https://refidao.com/ - Bloom Network - regenerative local action and impact reporting network - https://bloomnetwork.earth/ - Regen Coordination Hub - coordination context and possible source system - https://regencoordination.xyz/ - Regens Un"
E00289,MapBiomas,Land-use monitoring,https://mapbiomas.org/,MapBiomas,"Environmental Data, MRV & Mapping","Brazil, land use",Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00290,OpenStreetMap,Open map,https://www.openstreetmap.org/,OSM,"Environmental Data, MRV & Mapping",mapping,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00291,Google Earth Engine,Geospatial platform,https://earthengine.google.com/,Google,"Environmental Data, MRV & Mapping",remote sensing,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00292,HOT OpenStreetMap Team,Humanitarian mapping,https://www.hotosm.org/,HOT OSM,"Environmental Data, MRV & Mapping",community mapping,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00293,NASA ARSET,Training,https://appliedsciences.nasa.gov/what-we-do/capacity-building/arset,NASA,"Environmental Data, MRV & Mapping",remote sensing,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00294,Open Foris,Forest monitoring tools,https://openforis.org/,FAO,"Environmental Data, MRV & Mapping",forestry,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00295,Restor,Restoration map,https://restor.eco/,Restor,"Environmental Data, MRV & Mapping",restoration,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00296,SEPAL,Remote sensing,https://sepal.io/,FAO,"Environmental Data, MRV & Mapping",forest monitoring,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00297,GBIF,Biodiversity data,https://www.gbif.org/,GBIF,"Environmental Data, MRV & Mapping",biodiversity,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00298,Global Forest Watch,Forest monitoring,https://www.globalforestwatch.org/,WRI,"Environmental Data, MRV & Mapping",forest data,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00299,iNaturalist,Biodiversity observations,https://www.inaturalist.org/,iNaturalist,"Environmental Data, MRV & Mapping",citizen science,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00300,QGIS,GIS tool,https://qgis.org/,QGIS,"Environmental Data, MRV & Mapping",GIS,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00301,Arkeen,Project,Raw / no canonical link,Arkeen,"Environmental Data, MRV & Mapping","DePIN, energy",Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00302,Environmental Organizations / Land Management / Permaculture,Category,Raw / no canonical link,Concept cluster,"Environmental Data, MRV & Mapping",ecology,Provided resource seed,Markdown resource table,,resource_registry_v0_2,raw,list with caveat,Resource Registry,
E00303,EAS Docs,Documentation,https://docs.attest.org/,EAS,"Ethereum, Web3 Infrastructure & Security","attestations, documentation",AI-expanded / project-context lead,Creative expansion from project context and social-signal clusters,,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Added as a reviewable expansion lead; verify fit, URL, and priority before treating as curated."
E00305,Ethereum Attestation Service,Attestation protocol,https://attest.org/,EAS,"Ethereum, Web3 Infrastructure & Security","attestations, EAS",AI-expanded / project-context lead,Creative expansion from project context and social-signal clusters,,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Added as a reviewable expansion lead; verify fit, URL, and priority before treating as curated."
E00312,Shutter Docs,Documentation,https://docs.shutter.network/,Shutter,"Ethereum, Web3 Infrastructure & Security","privacy, documentation",AI-expanded / project-context lead,Creative expansion from project context and social-signal clusters,,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Added as a reviewable expansion lead; verify fit, URL, and priority before treating as curated."
E00313,Shutter Network,Privacy / encrypted mempool / threshold encryption,https://www.shutter.network/,Shutter,"Ethereum, Web3 Infrastructure & Security","privacy, MEV, encryption",AI-expanded / project-context lead,Creative expansion from project context and social-signal clusters,,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Added as a reviewable expansion lead; verify fit, URL, and priority before treating as curated."
E00314,Zodiac,DAO module tooling,https://zodiac.wiki/,Gnosis Guild,"Ethereum, Web3 Infrastructure & Security","DAO modules, Safe",AI-expanded / project-context lead,Creative expansion from project context and social-signal clusters,,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Added as a reviewable expansion lead; verify fit, URL, and priority before treating as curated."
E00316,POAP,Proof of attendance protocol,https://poap.xyz/,POAP,"Ethereum, Web3 Infrastructure & Security","POAP, participation",AI-expanded / project-context lead,Creative expansion from project context and social-signal clusters,,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Added as a reviewable expansion lead; verify fit, URL, and priority before treating as curated."
E00318,BigWater,Twitter/X account / social signal source,https://x.com/BigWProtocol,'@BigWProtocol,"Ethereum, Web3 Infrastructure & Security","twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00319,DAVINCI protocol,Twitter/X account / social signal source,https://x.com/davinci_vote,'@davinci_vote,"Ethereum, Web3 Infrastructure & Security","twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,2,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00320,EAS (Ethereum Attestation Service),Twitter/X account / social signal source,https://x.com/eas_eth,'@eas_eth,"Ethereum, Web3 Infrastructure & Security","twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00321,EF Protocol Support,Twitter/X account / social signal source,https://x.com/EFprotocol,'@EFprotocol,"Ethereum, Web3 Infrastructure & Security","twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,2,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00329,Hats Protocol 🧢🎩👒,Twitter/X account / social signal source,https://x.com/hatsprotocol,'@hatsprotocol,"Ethereum, Web3 Infrastructure & Security","twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00330,Juicebox Protocol | Program your project's money,Twitter/X account / social signal source,https://x.com/juiceboxETH,'@juiceboxETH,"Ethereum, Web3 Infrastructure & Security","twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,2,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00337,Protocol Guild,Twitter/X account / social signal source,https://x.com/ProtocolGuild,'@ProtocolGuild,"Ethereum, Web3 Infrastructure & Security","twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,3,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00338,Protocol Labs,Twitter/X account / social signal source,https://x.com/protocollabs,'@protocollabs,"Ethereum, Web3 Infrastructure & Security","twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00340,Sacred Protocol,Twitter/X account / social signal source,https://x.com/SacredProtocol,'@SacredProtocol,"Ethereum, Web3 Infrastructure & Security","twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00342,SelfProtocol,Twitter/X account / social signal source,https://x.com/SelfProtocol,'@SelfProtocol,"Ethereum, Web3 Infrastructure & Security","twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00343,Shutter 🛡️⚔️,Twitter/X account / social signal source,https://x.com/ShutterNetwork,'@ShutterNetwork,"Ethereum, Web3 Infrastructure & Security","twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,4,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00344,Silvi🤳🌳,Twitter/X account / social signal source,https://x.com/SilviProtocol,'@SilviProtocol,"Ethereum, Web3 Infrastructure & Security","twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,4,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00345,Story,Twitter/X account / social signal source,https://x.com/StoryProtocol,'@StoryProtocol,"Ethereum, Web3 Infrastructure & Security","twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00349,Truebit,Twitter/X account / social signal source,https://x.com/Truebitprotocol,'@Truebitprotocol,"Ethereum, Web3 Infrastructure & Security","twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00351,URL lead - blog.ethereum.org,Tool / protocol / platform,https://blog.ethereum.org/2025/07/31/lean-ethereum,,"Ethereum, Web3 Infrastructure & Security","twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted URL lead from Twitter archive. Context: RT @ethereumfndn: lean Ethereum: a vision by @drakefjustin about the future of the Ethereum Protocol.
https://t.co/zXV7xbDg5T"
E00353,URL lead - ethresear.ch,Tool / protocol / platform,http://EthResear.ch,,"Ethereum, Web3 Infrastructure & Security","twitter, url-lead",Twitter/X social signal,Expanded URL in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted URL lead from Twitter archive. Context: RT @ethresearchbot: New post on https://t.co/neli1nzo0Y!

Ara Whitepaper: a blockchain as a protocol agreement and recommendation system

B…"
E00376,Ʉnlock Protocol,Twitter/X account / social signal source,https://x.com/UnlockProtocol,'@UnlockProtocol,"Ethereum, Web3 Infrastructure & Security","twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,9,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00378,Raw URL lead - block.science,Tool / protocol / platform,https://block.science/,,"Ethereum, Web3 Infrastructure & Security","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,5,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Preserved from uploaded documents/text. Context: g research and tooling - https://www.tokenengineeringlabs.com/ - BlockScience - complex systems and token engineering - https://block.science/ - Mechanism Design for Social Good - mechanism design research - https://www.md4sg.com/ ### Ethereum, protocol, and pu"
E00379,Raw URL lead - brightid.org,Tool / protocol / platform,https://www.brightid.org/,,"Ethereum, Web3 Infrastructure & Security","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,3,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context: / Human Passport - Sybil resistance and identity - https://passport.xyz/ - BrightID - identity / anti-Sybil reference - https://www.brightid.org/ - Collab.Land - token-gated community access - https://collab.land/ - Self Protocol - privacy-preserving identity lead
E00383,Raw URL lead - pod.link,Tool / protocol / platform,https://pod.link/1609313639,,"Ethereum, Web3 Infrastructure & Security","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context: Podcast Links: https://podcasts.apple.com/us/podcast/greenpill/id1609313639 https://www.youtube.com/@Green_Pill_Podcast https://pod.link/1609313639 Current status: Apple Podcasts works and confirms show metadata. YouTube and pod.link did not provide easy full episode
E00386,Raw URL lead - silviprotocol.com,Tool / protocol / platform,https://www.silviprotocol.com/,,"Ethereum, Web3 Infrastructure & Security","raw-url, preserve-not-lose",Raw URL preservation,Extracted from provided docs/texts,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,Preserved from uploaded documents/text. Context:
E00388,Lit Protocol,Distributed keys / access control,https://litprotocol.com/,Lit Protocol,"Ethereum, Web3 Infrastructure & Security","access, encryption",AI-expanded / project-context lead,Creative expansion from project context and social-signal clusters,,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Added as a reviewable expansion lead; verify fit, URL, and priority before treating as curated."
E00400,Allo Capital,Resource hub / allocation infrastructure,https://www.allo.capital/,Allo Capital,"Funding, Capital Flows & Public Goods","allo, capital allocation",AI-expanded / project-context lead,Creative expansion from project context and social-signal clusters,,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Added as a reviewable expansion lead; verify fit, URL, and priority before treating as curated."
E00401,Allo Protocol,Capital allocation protocol,https://allo.gitcoin.co/,Gitcoin / Allo,"Funding, Capital Flows & Public Goods","allo, grants, protocol",AI-expanded / project-context lead,Creative expansion from project context and social-signal clusters,,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Added as a reviewable expansion lead; verify fit, URL, and priority before treating as curated."
E00402,Gitcoin,Public goods funding platform,https://www.gitcoin.co/,Gitcoin,"Funding, Capital Flows & Public Goods","gitcoin, grants, public goods",AI-expanded / project-context lead,Creative expansion from project context and social-signal clusters,,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Added as a reviewable expansion lead; verify fit, URL, and priority before treating as curated."
E00403,Gitcoin Grants Stack,Grant program tooling,https://www.gitcoin.co/grants-stack,Gitcoin,"Funding, Capital Flows & Public Goods","grants, qf, funding",AI-expanded / project-context lead,Creative expansion from project context and social-signal clusters,,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Added as a reviewable expansion lead; verify fit, URL, and priority before treating as curated."
E00404,Giveth,Donation and QF platform,https://giveth.io/,Giveth,"Funding, Capital Flows & Public Goods","giveth, donations, qf",AI-expanded / project-context lead,Creative expansion from project context and social-signal clusters,,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Added as a reviewable expansion lead; verify fit, URL, and priority before treating as curated."
E00405,Karma GAP,Grantee accountability / milestone tracker,https://gap.karmahq.xyz/,Karma,"Funding, Capital Flows & Public Goods","grants, accountability, milestones",AI-expanded / project-context lead,Creative expansion from project context and social-signal clusters,,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Added as a reviewable expansion lead; verify fit, URL, and priority before treating as curated."
E00406,Octant,Public goods funding / allocation,https://octant.build/,Octant,"Funding, Capital Flows & Public Goods","octant, public goods, yield",AI-expanded / project-context lead,Creative expansion from project context and social-signal clusters,,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Added as a reviewable expansion lead; verify fit, URL, and priority before treating as curated."
E00407,Open Source Observer,Open source impact analytics,https://www.opensource.observer/,OSO,"Funding, Capital Flows & Public Goods","impact, analytics, open source",AI-expanded / project-context lead,Creative expansion from project context and social-signal clusters,,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Added as a reviewable expansion lead; verify fit, URL, and priority before treating as curated."
E00408,Bread Cooperative,Cooperative / distribution / funding,https://breadchain.xyz/,Bread Coop,"Funding, Capital Flows & Public Goods","bread, cooperative, funding",AI-expanded / project-context lead,Creative expansion from project context and social-signal clusters,,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Added as a reviewable expansion lead; verify fit, URL, and priority before treating as curated."
E00409,0xj4an.celo.eth #Medellín 📍Medallo ⛰️,Twitter/X account / social signal source,https://x.com/0xj4an,'@0xj4an,"Funding, Capital Flows & Public Goods","twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00410,Allo.Capital ⛲️💦,Twitter/X account / social signal source,https://x.com/allo_capital,'@allo_capital,"Funding, Capital Flows & Public Goods","twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,3,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00411,ArtizenFund,Twitter/X account / social signal source,https://x.com/ArtizenFund,'@ArtizenFund,"Funding, Capital Flows & Public Goods","twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,4,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00412,Bread Cooperative,Twitter/X account / social signal source,https://x.com/breadcoop,'@breadcoop,"Funding, Capital Flows & Public Goods","twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,16,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00413,Celo Public Goods ♻️,Twitter/X account / social signal source,https://x.com/CeloPublicGoods,'@CeloPublicGoods,"Funding, Capital Flows & Public Goods","twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,3,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00414,DeSci Gitcoin Community,Twitter/X account / social signal source,https://x.com/DeSci_Round_Ops,'@DeSci_Round_Ops,"Funding, Capital Flows & Public Goods","twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00415,Funding the Commons,Twitter/X account / social signal source,https://x.com/FundingCommons,'@FundingCommons,"Funding, Capital Flows & Public Goods","twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,10,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00416,GEN Ukraine Ecovillage #Octant #GG23,Twitter/X account / social signal source,https://x.com/gen_ukraine,'@gen_ukraine,"Funding, Capital Flows & Public Goods","twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,7,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00417,Gitcoin,Twitter/X account / social signal source,https://x.com/gitcoin,'@gitcoin,"Funding, Capital Flows & Public Goods","twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,25,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00418,Giveth,Twitter/X account / social signal source,https://x.com/Giveth,'@Giveth,"Funding, Capital Flows & Public Goods","twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,19,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00419,Hypercerts Foundation,Twitter/X account / social signal source,https://x.com/hypercerts,'@hypercerts,"Funding, Capital Flows & Public Goods","twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,4,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
E00420,james_gaps,Twitter/X account / social signal source,https://x.com/james_gaps,'@james_gaps,"Funding, Capital Flows & Public Goods","twitter, x, curation-signal",Twitter/X social signal,Mentioned in uploaded tweets.js,1,resource_registry_v0_2,raw,list with caveat,Resource Registry,"Auto-extracted account lead from Twitter archive. Counts are mention/retweet signals, not endorsement."
